Timestamp,Temperature,Humidity
2025-06-18 21:01:22,25.0,15.0
2025-06-18 21:01:28,25.0,15.0
2025-06-18 21:01:33,25.0,15.0
2025-06-18 21:01:40,25.0,15.0
