Timestamp,Temperature,Humidity
2025-06-18 19:43:41,25.0,16.0
2025-06-18 19:43:47,25.0,16.0
2025-06-18 19:43:52,26.0,16.0
2025-06-18 19:43:58,25.0,16.0
2025-06-18 19:44:03,26.0,16.0
2025-06-18 19:44:08,26.0,16.0
2025-06-18 19:44:15,25.0,16.0
2025-06-18 19:44:20,25.0,16.0
2025-06-18 19:44:26,25.0,16.0
2025-06-18 19:44:31,25.0,16.0
2025-06-18 19:44:36,25.0,16.0
2025-06-18 19:44:42,25.0,16.0
2025-06-18 19:44:47,25.0,16.0
