Timestamp,Temperature,Humidity
2025-06-18 20:11:33,25.0,16.0
2025-06-18 20:11:39,25.0,15.0
2025-06-18 20:11:45,25.0,16.0
2025-06-18 20:11:50,25.0,16.0
2025-06-18 20:11:56,25.0,16.0
2025-06-18 20:12:01,25.0,15.0
2025-06-18 20:12:06,25.0,15.0
2025-06-18 20:12:11,25.0,15.0
