Timestamp,Temperature,Humidity
2025-06-18 21:13:18,25.0,15.0
2025-06-18 21:13:23,25.0,15.0
2025-06-18 21:13:28,25.0,15.0
2025-06-18 21:13:34,25.0,15.0
2025-06-18 21:13:39,25.0,15.0
2025-06-18 21:13:45,25.0,15.0
2025-06-18 21:13:50,25.0,15.0
