Timestamp,Temperature,Humidity
2025-06-18 21:04:54,25.0,15.0
2025-06-18 21:05:00,25.0,15.0
2025-06-18 21:05:05,25.0,15.0
2025-06-18 21:05:10,25.0,15.0
2025-06-18 21:05:15,25.0,15.0
2025-06-18 21:05:21,25.0,15.0
2025-06-18 21:05:26,25.0,15.0
2025-06-18 21:05:32,25.0,15.0
2025-06-18 21:05:37,25.0,15.0
2025-06-18 21:05:43,25.0,15.0
2025-06-18 21:05:48,25.0,15.0
2025-06-18 21:05:54,25.0,15.0
